Student ID,student_name,gender,year,school_name,reading_score,maths_score
33636,Elizabeth Schwartz,F,9,Johnson High School,88,77
33637,Derek Martinez,M,12,Johnson High School,57,47
33638,Carol Gomez,F,11,Johnson High School,74,40
33639,Ashley Morrison,F,12,Johnson High School,60,59
33640,Jason Parker,M,12,Johnson High School,84,63
33641,Jennifer Ramsey,F,9,Johnson High School,45,91
33642,Caleb Martinez,M,10,Johnson High School,42,56
33643,Darius Williams,M,10,Johnson High School,62,49
33644,Debra Murray,F,9,Johnson High School,72,93
33645,Benjamin Carlson MD,M,10,Johnson High School,57,99
33646,Sherri Carpenter,F,9,Johnson High School,45,46
33647,Melanie Andrade,F,11,Johnson High School,59,75
33648,Jeanne Anderson,F,11,Johnson High School,51,71
33649,Emily Fitzgerald MD,F,9,Johnson High School,69,84
33650,Joseph Murray,M,9,Johnson High School,65,92
33651,Jose Heath,M,11,Johnson High School,64,60
33652,Kristen Snyder,F,11,Johnson High School,92,94
33653,Tina Gutierrez,F,9,Johnson High School,92,72
33654,Ashley Dickerson,F,9,Johnson High School,83,78
33655,Marie Flores,F,11,Johnson High School,87,45
33656,Taylor Castro,F,12,Johnson High School,78,48
33657,Peter Armstrong,M,12,Johnson High School,70,83
33658,Ryan Hamilton,M,11,Johnson High School,90,64
33659,Cameron Jones,M,9,Johnson High School,68,87
33660,Cheryl Hayes,F,11,Johnson High School,77,96
33661,Jason Morgan,M,12,Johnson High School,86,76
33662,David Jones,M,12,Johnson High School,54,89
33663,Adam Garcia,M,11,Johnson High School,65,83
33664,Douglas Novak,M,11,Johnson High School,53,49
33665,Scott Anderson,M,10,Johnson High School,71,84
33666,Emily Thomas,F,9,Johnson High School,88,83
33667,Scott Carlson,M,12,Johnson High School,54,96
33668,Mrs. Carolyn Cole,F,12,Johnson High School,77,90
33669,Nicholas Allen,M,9,Johnson High School,57,71
33670,Robert Green,M,10,Johnson High School,79,60
33671,Sandra Thomas,F,10,Johnson High School,85,77
33672,Christina Brown,F,11,Johnson High School,48,98
33673,Jessica Sanchez,F,9,Johnson High School,39,41
33674,Rhonda Williams,F,9,Johnson High School,99,92
33675,Corey Jordan,M,9,Johnson High School,43,68
33676,Ronald Burton,M,10,Johnson High School,71,49
33677,Justin Hernandez,M,9,Johnson High School,42,91
33678,Angela Ray,F,12,Johnson High School,97,71
33679,Jeffery Peters,M,11,Johnson High School,98,45
33680,Heather Jackson,F,12,Johnson High School,87,97
33681,Philip Moyer,M,12,Johnson High School,53,65
33682,Jose Hayes,M,12,Johnson High School,83,81
33683,Katherine Wright,F,10,Johnson High School,45,58
33684,Amber Wright,F,10,Johnson High School,54,50
33685,Daniel Johnson,M,11,Johnson High School,78,82
33686,Crystal Green,F,12,Johnson High School,62,74
33687,Mary Carney,F,9,Johnson High School,68,86
33688,Charles Morgan,M,12,Johnson High School,62,63
33689,Bruce Cummings DVM,M,12,Johnson High School,90,93
33690,Janice Wright,F,9,Johnson High School,40,54
33691,Darlene Stevens,F,10,Johnson High School,75,81
33692,Tracie Simpson,F,9,Johnson High School,75,51
33693,Ryan Franklin,M,10,Johnson High School,40,99
33694,Mary Nguyen,F,10,Johnson High School,80,41
33695,Morgan Smith,F,11,Johnson High School,94,56
33696,Jerry Taylor,M,12,Johnson High School,59,67
33697,Carolyn Barnes,F,9,Johnson High School,47,69
33698,Lori Ibarra,F,9,Johnson High School,68,67
33699,Christopher Mack,M,10,Johnson High School,63,86
33700,Felicia Davis,F,11,Johnson High School,50,52
33701,Joseph Adkins,M,11,Johnson High School,48,69
33702,Lisa Vance DVM,F,9,Johnson High School,87,54
33703,Jason Garcia,M,11,Johnson High School,75,81
33704,Annette Harris,F,11,Johnson High School,99,44
33705,Cheryl Brown,F,10,Johnson High School,43,58
33706,Michael Rivera,M,9,Johnson High School,86,92
33707,Joshua Pham,M,12,Johnson High School,57,51
33708,Erika Peterson,F,10,Johnson High School,67,93
33709,Brian Livingston,M,12,Johnson High School,64,64
33710,James Nunez,M,9,Johnson High School,46,62
33711,Mrs. Lisa Doyle,F,12,Johnson High School,88,84
33712,Jessica Sanders,F,10,Johnson High School,73,55
33713,Kimberly Velez,F,9,Johnson High School,85,73
33714,Vincent Richard,M,9,Johnson High School,54,67
33715,Ricardo Hicks,M,10,Johnson High School,54,64
33716,Janet Hill,F,11,Johnson High School,64,52
33717,Jenna French,F,9,Johnson High School,73,91
33718,Donna Lam,F,11,Johnson High School,95,86
33719,John Torres,M,9,Johnson High School,41,69
33720,Jacob Le,M,10,Johnson High School,44,62
33721,Kathryn Vasquez,F,10,Johnson High School,94,67
33722,Jeremy Miller,M,12,Johnson High School,78,86
33723,Maria Stevens,F,10,Johnson High School,43,58
33724,Jennifer Munoz,F,9,Johnson High School,52,79
33725,Gary Hull,M,12,Johnson High School,62,79
33726,Shawn Warner,M,9,Johnson High School,50,61
33727,Andrew Savage,M,9,Johnson High School,94,50
33728,Patricia Collins,F,11,Johnson High School,85,47
33729,Cody Walker,M,10,Johnson High School,59,68
33730,Carlos Collier,M,12,Johnson High School,94,84
33731,Maria Martinez,F,10,Johnson High School,39,43
33732,Jeremy Lawson,M,11,Johnson High School,82,91
33733,Karen Ford,F,10,Johnson High School,54,97
33734,Carlos Wiggins,M,9,Johnson High School,90,73
33735,Brandon Turner,M,9,Johnson High School,64,78
33736,Eric Espinoza,M,11,Johnson High School,82,62
33737,Jean Lewis,F,12,Johnson High School,81,99
33738,Nicole Arias,F,11,Johnson High School,61,58
33739,Walter Castaneda,M,10,Johnson High School,76,62
33740,Michelle Johnston,F,12,Johnson High School,53,53
33741,Barbara Rowe,F,9,Johnson High School,61,90
33742,Anna Walker,F,10,Johnson High School,61,86
33743,Brenda Sandoval,F,11,Johnson High School,39,48
33744,Michelle Roberts,F,10,Johnson High School,71,91
33745,Kelly Robinson,F,9,Johnson High School,61,63
33746,Ralph Long,M,10,Johnson High School,94,51
33747,Ashley White,F,10,Johnson High School,77,66
33748,Jennifer Stark,F,10,Johnson High School,99,97
33749,Brian Hughes,M,9,Johnson High School,81,47
33750,Anthony Rowe,M,11,Johnson High School,61,99
33751,James Hancock,M,11,Johnson High School,74,49
33752,Charles Underwood,M,12,Johnson High School,54,45
33753,Sheila Garcia,F,9,Johnson High School,54,85
33754,Catherine Melendez,F,12,Johnson High School,78,85
33755,Joseph Landry,M,12,Johnson High School,74,49
33756,Alexandria Rhodes,F,11,Johnson High School,67,46
33757,Joanna Dixon,F,11,Johnson High School,72,50
33758,Zachary Jones,M,9,Johnson High School,39,93
33759,Joshua Anderson,M,11,Johnson High School,50,75
33760,Joseph Osborn,M,11,Johnson High School,53,53
33761,Rebecca Ruiz,F,10,Johnson High School,43,76
33762,Jeffrey Carpenter,M,12,Johnson High School,83,75
33763,Cynthia Harvey,F,11,Johnson High School,79,79
33764,Jennifer Richardson,F,9,Johnson High School,74,68
33765,Hannah Flynn,F,11,Johnson High School,54,99
33766,John Young,M,9,Johnson High School,59,56
33767,Kevin Jordan,M,9,Johnson High School,67,61
33768,Zachary Stuart,M,9,Johnson High School,93,40
33769,Nicholas White,M,10,Johnson High School,66,81
33770,Jason Thompson,M,11,Johnson High School,73,51
33771,Kevin Brewer,M,9,Johnson High School,53,40
33772,Tammy Haley,F,10,Johnson High School,63,46
33773,Christina Garrett,F,9,Johnson High School,93,45
33774,John Charles,M,10,Johnson High School,96,86
33775,James Lowe,M,10,Johnson High School,80,58
33776,Lori Sharp,F,11,Johnson High School,77,72
33777,Theresa Smith,F,11,Johnson High School,99,89
33778,Douglas Hill,M,12,Johnson High School,59,55
33779,Deborah Watkins,F,12,Johnson High School,71,77
33780,Amanda Hurley,F,9,Johnson High School,79,43
33781,Jose Harris,M,11,Johnson High School,53,55
33782,Kendra Oliver,F,11,Johnson High School,54,98
33783,John Stewart,M,10,Johnson High School,54,57
33784,Evan Bowers,M,9,Johnson High School,67,83
33785,Jennifer Harvey,F,11,Johnson High School,90,74
33786,Kathryn Donovan,F,11,Johnson High School,88,58
33787,Paula Lynch,F,10,Johnson High School,75,60
33788,Tina Wilson,F,10,Johnson High School,61,40
33789,Sarah Davis,F,10,Johnson High School,81,42
33790,Michaela Myers,F,10,Johnson High School,80,91
33791,Adam Harris,M,12,Johnson High School,80,63
33792,Kimberly Lucas,F,11,Johnson High School,88,57
33793,Shawn Kirk,M,10,Johnson High School,43,85
33794,Michael Mendez,M,11,Johnson High School,82,95
33795,Maria Shields,F,9,Johnson High School,79,88
33796,Sharon Clarke,F,10,Johnson High School,45,47
33797,Brenda Meyer,F,9,Johnson High School,96,63
33798,William Hill,M,12,Johnson High School,69,65
33799,Jorge Lee,M,12,Johnson High School,52,99
33800,Shannon Smith,F,9,Johnson High School,68,94
33801,Michael Holt,M,11,Johnson High School,92,88
33802,Jesus Melton,M,9,Johnson High School,94,42
33803,Kimberly Richards,F,10,Johnson High School,82,81
33804,Stephanie Butler,F,12,Johnson High School,65,86
33805,Vincent Brown,M,10,Johnson High School,88,96
33806,Melissa Tran,F,10,Johnson High School,96,61
33807,Amanda Nguyen,F,10,Johnson High School,48,79
33808,Elijah Miller,M,9,Johnson High School,66,59
33809,Ryan Thomas,M,10,Johnson High School,49,41
33810,Derrick Young,M,12,Johnson High School,61,95
33811,Peggy Shepard,F,9,Johnson High School,55,93
33812,Ralph Smith,M,9,Johnson High School,71,47
33813,Kevin Barnett,M,9,Johnson High School,54,88
33814,Miss Taylor Garza,F,12,Johnson High School,62,75
33815,Fernando Wilson,M,12,Johnson High School,69,62
33816,Teresa Grant,F,11,Johnson High School,47,83
33817,Amanda Hernandez,F,12,Johnson High School,63,39
33818,Hailey Hunter,F,10,Johnson High School,95,70
33819,Diane Mcknight,F,10,Johnson High School,92,50
33820,Mary Cole,F,11,Johnson High School,65,89
33821,Lindsey Thompson,F,9,Johnson High School,50,42
33822,Nicole Jackson,F,10,Johnson High School,76,40
33823,Denise Taylor,F,10,Johnson High School,90,82
33824,Lindsay Martinez,F,9,Johnson High School,61,85
33825,Lee Johnson,M,12,Johnson High School,96,43
33826,Grant Reese,M,10,Johnson High School,91,85
33827,Jason Mcintyre,M,11,Johnson High School,82,58
33828,Michelle Brooks,F,10,Johnson High School,60,69
33829,Oscar Martin,M,10,Johnson High School,75,94
33830,Donna Cook,F,11,Johnson High School,46,62
33831,Jessica Johnson,F,9,Johnson High School,79,83
33832,Elizabeth Robinson PhD,F,9,Johnson High School,98,78
33833,Kaitlyn Carter,F,10,Johnson High School,82,82
33834,Carrie Henry,F,10,Johnson High School,71,57
33835,Alexandra Weaver,F,11,Johnson High School,67,59
33836,Dale Smith,M,11,Johnson High School,84,91
33837,Troy Kennedy,M,9,Johnson High School,63,91
33838,Linda Roman,F,12,Johnson High School,98,53
33839,Michael Macdonald,M,9,Johnson High School,59,58
33840,Michelle Parker,F,11,Johnson High School,49,95
33841,Melissa Sims,F,11,Johnson High School,98,41
33842,David Tyler,M,9,Johnson High School,42,41
33843,Kathryn Wilson,F,9,Johnson High School,65,95
33844,Angela Harrison,F,10,Johnson High School,82,43
33845,Charles Salazar,M,9,Johnson High School,75,55
33846,Aaron Cole,M,9,Johnson High School,41,65
33847,Travis Anderson,M,10,Johnson High School,42,90
33848,Andrew Mack,M,11,Johnson High School,79,81
33849,Elizabeth Perry,F,9,Johnson High School,47,68
33850,Karen Owen,F,10,Johnson High School,71,43
33851,Keith Rodriguez,M,10,Johnson High School,85,73
33852,Melissa Carter,F,9,Johnson High School,82,70
33853,Rachel Hernandez,F,12,Johnson High School,92,82
33854,Connie Hudson,F,10,Johnson High School,89,67
33855,Sarah Love,F,10,Johnson High School,70,53
33856,Sandra Mullins,F,12,Johnson High School,51,49
33857,Debbie Thomas,F,9,Johnson High School,67,94
33858,Timothy Medina,M,11,Johnson High School,87,86
33859,Kevin Howe,M,11,Johnson High School,70,45
33860,David Marquez,M,9,Johnson High School,86,39
33861,Nancy Anthony,F,9,Johnson High School,94,74
33862,Lawrence Bennett,M,11,Johnson High School,48,55
33863,Timothy Garcia,M,10,Johnson High School,88,59
33864,Jessica Johnson,F,12,Johnson High School,93,80
33865,Aaron Williamson,M,9,Johnson High School,75,53
33866,James Holt,M,10,Johnson High School,72,73
33867,Amy Anderson,F,12,Johnson High School,78,53
33868,Danielle Tran,F,10,Johnson High School,86,97
33869,Rickey Barnes,M,10,Johnson High School,72,51
33870,Eric Conrad,M,11,Johnson High School,43,45
33871,Taylor Rojas,F,11,Johnson High School,68,94
33872,Tanner Bates,M,11,Johnson High School,90,43
33873,Kristina Burns,F,10,Johnson High School,87,92
33874,Deborah Mack,F,10,Johnson High School,59,83
33875,Natalie Gonzales,F,9,Johnson High School,76,55
33876,Richard Smith,M,11,Johnson High School,69,43
33877,David Thompson,M,10,Johnson High School,59,99
33878,Andrew Sanchez,M,10,Johnson High School,57,49
33879,Kathleen Lang,F,12,Johnson High School,77,40
33880,Jamie White,M,9,Johnson High School,99,73
33881,Troy Townsend,M,9,Johnson High School,88,42
33882,John Walter,M,9,Johnson High School,40,44
33883,Pamela Smith,F,9,Johnson High School,81,62
33884,Thomas Hughes,M,10,Johnson High School,78,45
33885,Julie Gillespie,F,10,Johnson High School,82,47
33886,Christina Moore,F,10,Johnson High School,83,66
33887,Marvin Gay,M,9,Johnson High School,80,91
33888,Barbara Ross,F,9,Johnson High School,84,73
33889,Ryan Fox,M,9,Johnson High School,52,80
33890,Tara Schwartz,F,10,Johnson High School,68,67
33891,Tracie Drake,F,12,Johnson High School,60,71
33892,Meredith Riley,F,9,Johnson High School,64,87
33893,Robert Hanson,M,9,Johnson High School,39,68
33894,Mr. George Hess Jr.,M,11,Johnson High School,95,55
33895,Angelica Miller,F,9,Johnson High School,97,81
33896,Carol Wallace,F,11,Johnson High School,78,62
33897,Michael King,M,10,Johnson High School,61,93
33898,Amy Cabrera,F,9,Johnson High School,47,65
33899,Tiffany Harrington,F,10,Johnson High School,40,75
33900,Stephanie Hopkins,F,9,Johnson High School,68,82
33901,Sandra Rodriguez,F,11,Johnson High School,67,45
33902,Andrew Holt,M,11,Johnson High School,54,88
33903,Eric Horton,M,12,Johnson High School,88,93
33904,Jenny Cox,F,11,Johnson High School,65,49
33905,Dawn Whitaker,F,9,Johnson High School,69,54
33906,Amanda Harrison,F,11,Johnson High School,52,93
33907,Joseph Reyes,M,10,Johnson High School,62,40
33908,Johnathan Hopkins,M,12,Johnson High School,62,41
33909,April Anderson,F,10,Johnson High School,93,45
33910,William Anderson,M,9,Johnson High School,41,99
33911,Andrew Smith,M,11,Johnson High School,54,52
33912,Michael Lopez,M,11,Johnson High School,58,51
33913,Jorge Wright,M,9,Johnson High School,94,74
33914,Steven Schmitt,M,9,Johnson High School,51,65
33915,Stephen Bryant,M,10,Johnson High School,89,43
33916,Rebecca Howard,F,11,Johnson High School,90,81
33917,William Flores,M,12,Johnson High School,56,96
33918,Abigail Johnson,F,9,Johnson High School,49,85
33919,Alison Smith,F,12,Johnson High School,45,99
33920,Courtney Cox PhD,F,11,Johnson High School,79,46
33921,Mr. Brian Schmidt DVM,M,12,Johnson High School,63,39
33922,Michael Murphy,M,9,Johnson High School,66,53
33923,Lisa Beasley,F,11,Johnson High School,89,41
33924,David Stokes,M,10,Johnson High School,40,54
33925,Amber Poole,F,11,Johnson High School,55,71
33926,Christopher Berg,M,12,Johnson High School,76,76
33927,Kevin Briggs Jr.,M,12,Johnson High School,43,98
33928,James Matthews,M,12,Johnson High School,70,44
33929,Jennifer Cruz,F,9,Johnson High School,96,95
33930,Donald Villanueva,M,12,Johnson High School,47,58
33931,Bryan Odom,M,9,Johnson High School,93,75
33932,Daniel Crawford,M,11,Johnson High School,68,56
33933,Edward Wolfe,M,11,Johnson High School,41,67
33934,Ruth Davis,F,9,Johnson High School,76,71
33935,Jenna Porter,F,9,Johnson High School,97,57
33936,Matthew Wilson,M,12,Johnson High School,46,69
33937,Vanessa Jones,F,9,Johnson High School,70,92
33938,Shannon Hunt,F,10,Johnson High School,60,98
33939,Ryan Jimenez,M,10,Johnson High School,70,55
33940,William Oconnor,M,11,Johnson High School,62,49
33941,Susan Hart,F,11,Johnson High School,55,64
33942,Crystal Short,F,9,Johnson High School,95,82
33943,Ms. Grace Austin,F,11,Johnson High School,47,60
33944,Jason Hernandez,M,11,Johnson High School,55,60
33945,Bailey Leblanc,F,12,Johnson High School,69,48
33946,Barry Knox,M,10,Johnson High School,79,83
33947,Gina Nash,F,12,Johnson High School,50,84
33948,Andrew Leon,M,9,Johnson High School,54,56
33949,Louis Cooper MD,M,10,Johnson High School,77,72
33950,Brandon Mccarthy,M,12,Johnson High School,89,93
33951,John Gay,M,9,Johnson High School,78,69
33952,William Cardenas,M,9,Johnson High School,45,71
33953,Katherine Holmes,F,10,Johnson High School,98,97
33954,Caleb Campbell,M,9,Johnson High School,92,57
33955,Kimberly Mendoza,F,12,Johnson High School,56,98
33956,Jacqueline Graham,F,10,Johnson High School,93,99
33957,Angela Ortiz,F,9,Johnson High School,65,93
33958,Debra Powell,F,11,Johnson High School,47,60
33959,George Garza,M,11,Johnson High School,78,39
33960,Barry Torres,M,11,Johnson High School,94,98
33961,Jacob Jennings,M,10,Johnson High School,79,61
33962,Christopher Jones,M,12,Johnson High School,97,67
33963,Loretta Williams,F,12,Johnson High School,78,88
33964,Kristen Fox,F,12,Johnson High School,42,87
33965,Diane Carrillo,F,9,Johnson High School,45,42
33966,Melanie Thompson,F,11,Johnson High School,51,75
33967,Katherine Perez,F,11,Johnson High School,64,43
33968,Courtney Williams,F,12,Johnson High School,53,77
33969,Dana Wu,F,10,Johnson High School,92,87
33970,Lisa Howe,F,9,Johnson High School,63,65
33971,Mrs. Tabitha Coleman,F,10,Johnson High School,98,51
33972,Thomas Knox MD,M,10,Johnson High School,66,72
33973,Jeffrey Boyd,M,9,Johnson High School,99,98
33974,Samuel Rasmussen,M,10,Johnson High School,50,68
33975,Connie Garcia,F,12,Johnson High School,91,63
33976,Sherry Neal,F,10,Johnson High School,90,57
33977,Olivia Butler,F,12,Johnson High School,61,83
33978,Charles Bell,M,9,Johnson High School,44,41
33979,Colleen Brooks,F,12,Johnson High School,76,68
33980,Karen Wu,F,10,Johnson High School,52,72
33981,Paul Williams,M,10,Johnson High School,67,87
33982,Jessica Jackson,F,10,Johnson High School,70,63
33983,Jared Lee,M,10,Johnson High School,92,86
33984,Jessica Rose,F,12,Johnson High School,44,87
33985,Jessica Castro,F,9,Johnson High School,40,74
33986,Alyssa Benson,F,9,Johnson High School,69,58
33987,Jodi Anderson,F,11,Johnson High School,77,69
33988,Chris Harris,M,9,Johnson High School,56,78
33989,Kimberly Garner,F,9,Johnson High School,86,57
33990,Jose Gonzalez,M,11,Johnson High School,96,39
33991,Jacqueline Blake,F,10,Johnson High School,44,88
33992,Jack Blanchard,M,12,Johnson High School,43,74
33993,Brad Austin,M,9,Johnson High School,88,83
33994,Samuel Beck,M,11,Johnson High School,84,42
33995,Michele Haynes,F,9,Johnson High School,46,52
33996,Charles Rowe,M,12,Johnson High School,54,73
33997,Joseph Henry,M,10,Johnson High School,41,53
33998,Bryan Byrd,M,10,Johnson High School,85,81
33999,Janice Barnett,F,11,Johnson High School,95,76
34000,Michael Pierce,M,10,Johnson High School,42,80
34001,Dylan Reilly,M,10,Johnson High School,71,94
34002,Stacy Gordon,F,12,Johnson High School,45,39
34003,Johnathan Jimenez,M,11,Johnson High School,94,46
34004,Jacob Holmes,M,9,Johnson High School,76,54
34005,Nicholas Russell,M,10,Johnson High School,90,45
34006,Sierra Little DDS,F,9,Johnson High School,68,49
34007,Gregory Munoz,M,12,Johnson High School,56,51
34008,Bobby Duran,M,11,Johnson High School,86,83
34009,Tammy Hunt,F,10,Johnson High School,53,78
34010,Gwendolyn Willis,F,10,Johnson High School,60,39
34011,Edward Johnson,M,11,Johnson High School,47,91
34012,Mr. Joseph Matthews III,M,11,Johnson High School,59,99
34013,Travis Hill,M,12,Johnson High School,55,60
34014,John Griffith,M,12,Johnson High School,68,49
34015,Jenny Reeves,F,12,Johnson High School,55,64
34016,Sara Coleman,F,10,Johnson High School,87,61
34017,John Moody,M,9,Johnson High School,47,71
34018,Melinda Leonard,F,11,Johnson High School,70,53
34019,Mrs. Brenda Henderson DVM,F,9,Johnson High School,97,41
34020,Elizabeth Jennings,F,11,Johnson High School,61,57
34021,Justin Garcia,M,10,Johnson High School,43,45
34022,James Miles,M,11,Johnson High School,80,97
34023,Alexander Anderson,M,12,Johnson High School,67,40
34024,Nancy Johnson,F,11,Johnson High School,59,42
34025,Brandon Vazquez,M,11,Johnson High School,88,98
34026,Rodney Smith,M,12,Johnson High School,72,81
34027,David Jackson,M,9,Johnson High School,84,41
34028,Edward Alvarado,M,11,Johnson High School,63,50
34029,Madison Russell,F,12,Johnson High School,63,75
34030,Eric Hughes,M,12,Johnson High School,94,59
34031,Kenneth Reeves,M,10,Johnson High School,99,39
34032,Ashley Park,F,10,Johnson High School,87,86
34033,Evan Payne,M,9,Johnson High School,47,72
34034,Jacqueline Butler,F,10,Johnson High School,78,95
34035,Renee Washington,F,10,Johnson High School,66,57
34036,Matthew Scott,M,11,Johnson High School,49,51
34037,Michael Martin DDS,M,9,Johnson High School,65,40
34038,Joseph Holder,M,12,Johnson High School,92,80
34039,Tammy Moore,F,11,Johnson High School,71,90
34040,Ralph Brown,M,12,Johnson High School,49,58
34041,Megan Higgins,F,9,Johnson High School,59,75
34042,Catherine Small,F,12,Johnson High School,64,59
34043,James Howard,M,9,Johnson High School,65,93
34044,Kayla Torres,F,9,Johnson High School,41,54
34045,Nancy Castaneda,F,11,Johnson High School,81,73
34046,Lauren Gonzales,F,12,Johnson High School,67,88
34047,Dominique Jones,F,12,Johnson High School,53,79
34048,Deborah Evans,F,11,Johnson High School,42,76
34049,Justin Lara,M,10,Johnson High School,47,64
34050,Steven Simmons,M,9,Johnson High School,83,46
34051,Leslie Wang,F,12,Johnson High School,71,60
34052,Mr. Andrew Dennis,M,10,Johnson High School,61,65
34053,Allen Greene,M,9,Johnson High School,43,50
34054,Annette Brown,F,11,Johnson High School,97,40
34055,Darrell Gonzalez,M,9,Johnson High School,52,42
34056,Dana Diaz,F,10,Johnson High School,54,63
34057,Antonio Johnson,M,9,Johnson High School,64,58
34058,Tammy Nelson,F,9,Johnson High School,62,90
34059,Matthew Tran,M,9,Johnson High School,76,69
34060,Edward Davenport,M,10,Johnson High School,69,80
34061,Colleen Leach,F,10,Johnson High School,44,72
34062,Victor Walker,M,12,Johnson High School,43,65
34063,Mary Brooks,F,12,Johnson High School,63,45
34064,Vincent Cook,M,9,Johnson High School,58,39
34065,Sandra Ortega,F,10,Johnson High School,72,52
34066,Walter Stone,M,10,Johnson High School,99,90
34067,Adam Frank,M,9,Johnson High School,77,68
34068,Jonathan Hodges,M,10,Johnson High School,73,54
34069,Dylan Bailey Jr.,M,10,Johnson High School,51,99
34070,Gregory Adams,M,9,Johnson High School,66,85
34071,Jordan Gardner,M,10,Johnson High School,41,56
34072,Aimee Jackson,F,11,Johnson High School,65,53
34073,Janet Delacruz,F,11,Johnson High School,93,40
34074,Anthony Lee,M,10,Johnson High School,84,45
34075,Charles Simmons,M,9,Johnson High School,45,94
34076,Taylor Summers,F,11,Johnson High School,94,99
34077,Jennifer Moses,F,11,Johnson High School,57,48
34078,Laura Deleon,F,12,Johnson High School,79,82
34079,Kimberly Wolf,F,12,Johnson High School,84,83
34080,Jamie Campbell,F,10,Johnson High School,97,57
34081,Matthew Herrera,M,10,Johnson High School,51,50
34082,Ashley Johnson,F,12,Johnson High School,50,93
34083,Scott Johnson,M,9,Johnson High School,62,59
34084,Jeffery Richardson,M,11,Johnson High School,94,78
34085,Matthew Williamson,M,9,Johnson High School,91,46
34086,Janet Bishop,F,9,Johnson High School,63,45
34087,Denise Mueller,F,11,Johnson High School,69,40
34088,James Meyer,M,11,Johnson High School,56,56
34089,Trevor Ellis,M,11,Johnson High School,81,66
34090,Kelly King,F,9,Johnson High School,60,44
34091,Haley Lee,F,11,Johnson High School,70,45
34092,Vanessa Scott,F,10,Johnson High School,59,67
34093,Blake Thomas,M,9,Johnson High School,45,85
34094,William Carter,M,10,Johnson High School,92,57
34095,Betty Morales,F,9,Johnson High School,68,92
34096,Jonathan Beltran,M,9,Johnson High School,72,80
34097,Nathaniel Roberts,M,9,Johnson High School,50,51
34098,Andrew Smith,M,11,Johnson High School,45,50
34099,Michael Walls,M,9,Johnson High School,97,97
34100,Todd Smith,M,10,Johnson High School,62,57
34101,Becky Saunders,F,12,Johnson High School,89,80
34102,Ashley Jones,F,11,Johnson High School,95,76
34103,Rebecca Allen,F,11,Johnson High School,61,71
34104,Mr. John Jackson,M,10,Johnson High School,78,99
34105,Jesse Moore,M,11,Johnson High School,41,63
34106,Johnny Sellers,M,9,Johnson High School,93,61
34107,Bob Olson,M,12,Johnson High School,72,51
34108,Stephen Armstrong,M,12,Johnson High School,89,96
34109,Alejandra Russell,F,11,Johnson High School,87,73
34110,Vanessa Smith,F,10,Johnson High School,97,74
34111,Ann Tucker,F,11,Johnson High School,44,91
34112,Phillip Olson,M,11,Johnson High School,81,65
34113,Joshua Cantu,M,11,Johnson High School,91,97
34114,Kevin Thomas,M,9,Johnson High School,66,77
34115,Laura Kline,F,9,Johnson High School,48,68
34116,John Weaver,M,12,Johnson High School,96,96
34117,Carlos Fernandez,M,11,Johnson High School,57,83
34118,Jasmine Murphy,F,10,Johnson High School,57,71
34119,Matthew King,M,9,Johnson High School,65,48
34120,Emily Savage,F,9,Johnson High School,68,76
34121,Lisa Hernandez MD,F,10,Johnson High School,40,97
34122,Michelle Butler,F,12,Johnson High School,44,45
34123,Lisa Thomas,F,12,Johnson High School,39,58
34124,Luke Cordova,M,9,Johnson High School,51,46
34125,Alexander Bailey,M,10,Johnson High School,78,59
34126,Isaac Bailey,M,11,Johnson High School,48,82
34127,Dean Hunter,M,12,Johnson High School,50,92
34128,Christopher Price,M,9,Johnson High School,82,90
34129,Connie Jones,F,10,Johnson High School,95,45
34130,Sara Thompson,F,12,Johnson High School,94,67
34131,Carol Jenkins,F,11,Johnson High School,60,78
34132,Victoria Lutz,F,12,Johnson High School,68,94
34133,Jacob Jenkins,M,9,Johnson High School,95,96
34134,Angelica Walker,F,10,Johnson High School,76,68
34135,James Wiley,M,10,Johnson High School,68,81
34136,Michael Gibbs,M,9,Johnson High School,96,48
34137,Ashley Carter,F,10,Johnson High School,95,75
34138,Rachel Santos,F,10,Johnson High School,50,94
34139,Brittany Black,F,9,Johnson High School,85,59
34140,Amanda Watts,F,9,Johnson High School,47,78
34141,April Wade,F,12,Johnson High School,45,52
34142,Amanda Pearson,F,10,Johnson High School,82,43
34143,Shawn Marsh,M,11,Johnson High School,70,94
34144,Bonnie Jackson,F,9,Johnson High School,66,89
34145,Angel Brown MD,M,10,Johnson High School,97,70
34146,Christopher Stein,M,9,Johnson High School,91,40
34147,James Ward,M,10,Johnson High School,52,44
34148,Christina Humphrey,F,12,Johnson High School,93,74
34149,Sydney Rodriguez,F,9,Johnson High School,49,53
34150,Kathleen Suarez,F,9,Johnson High School,91,77
34151,Carlos Ward,M,10,Johnson High School,63,39
34152,Richard Fowler,M,9,Johnson High School,89,70
34153,Valerie Reyes,F,9,Johnson High School,83,48
34154,Alicia Peters,F,10,Johnson High School,59,66
34155,Barbara Jones,F,10,Johnson High School,46,49
34156,Jennifer Harris,F,12,Johnson High School,88,91
34157,Anna Villegas,F,9,Johnson High School,92,45
34158,Alicia Long,F,11,Johnson High School,48,90
34159,Justin Larson,M,10,Johnson High School,75,77
34160,Dawn Crosby,F,10,Johnson High School,52,83
34161,Dustin Lewis,M,11,Johnson High School,97,69
34162,Wendy Browning,F,9,Johnson High School,57,60
